t_s,dev,v1,v2,v3
8.0050,ram,44406046720,14564327424,282799
8.0050,cpu,15756380,22503196,541105205
8.0050,gpu,0,0,0
8.2055,disk0,928402344005632,2091125454,12846925578711773
8.2055,disk0w,2189377187840,19755084,1284959249989
8.2055,disk4,2962974177280,6001435,43521260796073
8.2055,disk4w,2195456,171,27582691
8.2055,disk8,3867273668608,3894714,48082127809544
8.2055,disk8w,323436544,42049,1715672662
8.2055,disk6,5497846781952,9021131,92967969200880
8.2055,disk6w,380928,53,8067940
8.2055,ram,41406726144,16290578432,282799
8.2055,cpu,15756420,22503355,541106780
8.2055,gpu,100,2,0
8.4007,disk0,928403751948288,2091128251,12846948155708098
8.4007,disk0w,2189377187840,19755084,1284959249989
8.4007,disk4,2963748886528,6003023,43544863552881
8.4007,disk4w,2195456,171,27582691
8.4007,disk8,3868347197440,3895756,48102266246649
8.4007,disk8w,323436544,42049,1715672662
8.4007,disk6,5498775738368,9022165,92985857214006
8.4007,disk6w,380928,53,8067940
8.4007,ram,41406726144,16290578432,282799
8.4007,cpu,15756422,22503366,541106866
8.4007,gpu,0,0,0
8.6050,disk0,928405114523648,2091131031,12846969206488008
8.6050,disk0w,2189377187840,19755084,1284959249989
8.6050,disk4,2964534327296,6004630,43567900003066
8.6050,disk4w,2195456,171,27582691
8.6050,disk8,3869455181824,3896830,48122444862708
8.6050,disk8w,323436544,42049,1715672662
8.6050,disk6,5499831228416,9023261,93005375968771
8.6050,disk6w,380928,53,8067940
8.6050,ram,41406726144,16290578432,282799
8.6050,cpu,15756422,22503366,541106866
8.6050,gpu,100,0,0
8.8050,disk0,928406344548352,2091133455,12846988947191757
8.8050,disk0w,2189377187840,19755084,1284959249989
8.8050,disk4,2965128861696,6005851,43584479005404
8.8050,disk4w,2195456,171,27582691
8.8050,disk8,3870224754688,3897577,48134632043623
8.8050,disk8w,323436544,42049,1715672662
8.8050,disk6,5500764162048,9024367,93025464038371
8.8050,disk6w,380928,53,8067940
8.8050,ram,41406726144,16290578432,282799
8.8050,cpu,15756422,22503366,541106866
8.8050,gpu,0,0,0
9.0004,disk0,928408146788352,2091137108,12847019361776530
9.0004,disk0w,2189377187840,19755084,1284959249989
9.0004,disk4,2965726410752,6007069,43599252543696
9.0004,disk4w,2195456,171,27582691
9.0004,disk8,3871269201920,3898592,48152914609565
9.0004,disk8w,323436544,42049,1715672662
9.0004,disk6,5501877651456,9025547,93047723467480
9.0004,disk6w,380928,53,8067940
9.0004,ram,41406726144,16290578432,282799
9.0004,cpu,15756422,22503366,541106866
9.0004,gpu,0,0,0
9.2049,disk0,928409175752704,2091139107,12847035911785746
9.2049,disk0w,2189377187840,19755084,1284959249989
9.2049,disk4,2966302390272,6008259,43616849946433
9.2049,disk4w,2195456,171,27582691
9.2049,disk8,3871918450688,3899223,48164191251939
9.2049,disk8w,323436544,42049,1715672662
9.2049,disk6,5502806108160,9026661,93069214958935
9.2049,disk6w,380928,53,8067940
9.2049,ram,39706263552,18001428480,282799
9.2049,cpu,15756467,22503524,541108350
9.2049,gpu,28,7,0
9.4050,disk0,928410888830976,2091141902,12847062073766013
9.4050,disk0w,2189377187840,19755084,1284959249989
9.4050,disk4,2966894311424,6009472,43630555481996
9.4050,disk4w,2195456,171,27582691
9.4050,disk8,3873067198464,3900340,48184181017450
9.4050,disk8w,323436544,42049,1715672662
9.4050,disk6,5503851390976,9027813,93088714913308
9.4050,disk6w,380928,53,8067940
9.4050,ram,39706263552,18001428480,282799
9.4050,cpu,15756470,22503533,541108465
9.4050,gpu,0,0,0
9.6051,disk0,928412299165696,2091144462,12847086161174498
9.6051,disk0w,2189377187840,19755084,1284959249989
9.6051,disk4,2967407867904,6010528,43644124080752
9.6051,disk4w,2195456,171,27582691
9.6051,disk8,3873743366144,3900997,48194010317407
