t_s,dev,v1,v2,v3
10.8072,disk0,872336471949312,1957554068,12397490244696967
10.8072,disk0w,1977321930752,18748848,1159719455657
10.8072,disk5,23611051198464,47556560,442184828998303
10.8072,disk5w,225980416,35966,1254168700
10.8072,disk4,28313751675904,28334454,337654552472018
10.8072,disk4w,1447488346112,1486923,589712212925
10.8072,disk8,38669744670720,62645287,673610310383699
10.8072,disk8w,4128768,601,984243925
10.8072,ram,31126847488,27135344640,276679
10.8072,cpu,14853950,21294696,512846218
10.8072,gpu,0,0,0
11.0015,disk0,872337489694720,1957556598,12397506990790586
11.0015,disk0w,1977321930752,18748848,1159719455657
11.0015,disk5,23611532072960,47557540,442197976001861
11.0015,disk5w,225980416,35966,1254168700
11.0015,disk4,28314645160960,28335321,337673837275853
11.0015,disk4w,1447488346112,1486923,589712212925
11.0015,disk8,38670905665536,62647354,673635612729081
11.0015,disk8w,4128768,601,984243925
11.0015,ram,31126847488,27135344640,276679
11.0015,cpu,14853950,21294696,512846218
11.0015,gpu,0,0,0
11.2092,disk0,872338460405760,1957558696,12397521229353766
11.2092,disk0w,1977321930752,18748848,1159719455657
